id,name,effect,god,rarity,mana,type,set,collectable,live,art_id,lib_id,tribe.String,tribe.Valid,attack.Int64,attack.Valid,health.Int64,health.Valid
1295,Cram,Draw 2.,magic,common,3,spell,core,True,true,C2-296,L2-296,,False,0,False,0,False
1296,Unacceptable Monstrosity,Frontline. Protected. Ward.,magic,common,9,creature,core,True,true,C2-297,L2-297,mystic,True,12,True,12,True
1297,Academy Pyromaniac,"Frontline. Ward. Roar: If you have 9 mana unlocked, gain +5/+5.",magic,epic,3,creature,core,True,true,C2-298,L2-298,mystic,True,1,True,4,True
1298,Aethersnap,Summon two 1/1 Static Aetherbugs.,magic,epic,4,spell,core,True,true,C2-299,L2-299,,False,0,False,0,False
1299,"Dralamar, Breaker of Crystals","After you play your first spell each turn, refresh mana equal to its base mana cost.",magic,legendary,6,creature,core,True,true,C2-300,L2-300,mystic,True,6,True,6,True
1751,Helpful Aetherfox,Roar: Reduce to 0 the cost of a spell in your hand that costs 3 or less.,magic,rare,3,creature,core,True,true,C2-302,L2-302,aether,True,2,True,3,True
1752,Flame of the Second Shattering,Deal 4 damage. If you have 9 mana unlocked deal 7 instead.,magic,rare,4,spell,core,True,true,C2-303,L2-303,,False,0,False,0,False
1753,Barksworn Trailmarker,Afterlife: Summon a 1/1 Amazon Recruit.,nature,common,1,creature,core,True,true,C2-304,L2-304,amazon,True,2,True,1,True
1754,Frisky Fox Pup,Confused. Ward.,nature,common,1,creature,core,True,true,C2-305,L2-305,wild,True,1,True,3,True
1755,Barksworn Protector,Ward.,nature,common,2,creature,core,True,true,C2-306,L2-306,amazon,True,2,True,3,True
1756,Barksworn Ranger,Hidden for 1 turn.,nature,common,3,creature,core,True,true,C2-307,L2-307,amazon,True,3,True,3,True
1758,Curious Wisp,"Roar: This creature gains +1/+1, then shuffle a copy of it into your deck.",nature,epic,1,creature,core,True,true,C2-309,L2-309,wild,True,0,True,1,True
1759,Riverjumper Captain,Ward. Roar: Gain +1 strength for each Amazon you control.,nature,epic,3,creature,core,True,true,C2-310,L2-310,amazon,True,1,True,4,True
1760,"Hevner, Grim Shuck",Confused. Frontline. Overkill. Ward. Roar: Gain +1/+1 for each Wild creature in your void.,nature,legendary,8,creature,core,True,true,C2-311,L2-311,wild,True,5,True,5,True
1266,"Animon, Pustulant Impslough","Once per turn, summon a 1/1 Impling after this creature attacks, is pulled to another zone, or a friendly creature dies, or is summoned.",death,legendary,4,creature,core,True,true,C2-267,L2-267,nether,True,2,True,2,True
1267,Nightveiled Impsqueezer,"Roar: If you control an Impling, deal 3 damage to your opponent's god.",death,rare,2,creature,core,True,true,C2-268,L2-268,nether,True,3,True,2,True
1268,Bag of... Cats,"At the end of each turn, summon a 1/1 Impling, then remove 1 durability from this relic.",death,rare,3,weapon,core,True,true,C2-269,L2-269,,False,0,True,5,True
1269,Malissian Avenger,Frontline. Afterlife: Destroy the strongest enemy creature.,death,rare,8,creature,core,True,true,C2-270,L2-270,anubian,True,8,True,6,True
1270,Dark Precarion,Roar: Put a creature to sleep.,deception,common,1,creature,core,True,true,C2-271,L2-271,nether,True,2,True,1,True
1271,Phase Crawler,Hidden.,deception,common,2,creature,core,True,true,C2-272,L2-272,nether,True,3,True,2,True
1272,Ronellan Streetslinker,Backline. Hidden.,deception,common,3,creature,core,True,true,C2-273,L2-273,nether,True,4,True,2,True
1273,Screams in the Night,"Draw two creatures. If one of them is a Nether, draw a Nether.",deception,rare,3,spell,core,True,true,C2-274,L2-274,,False,0,False,0,False
1274,Thought Siphon,"Put a creature to sleep. If it was already sleeping, draw a card.",deception,rare,0,spell,core,True,true,C2-275,L2-275,,False,0,False,0,False
1275,Witherfingers,Roar: The three strongest enemy creatures gain burn +2 and go to sleep.,deception,epic,7,creature,core,True,true,C2-276,L2-276,nether,True,8,True,6,True
1276,Ronellan Sparrow,Ward. Hidden for 1 turn.,deception,common,1,creature,core,True,true,C2-277,L2-277,guild,True,1,True,1,True
1277,Ronellan Worldwhisperer,"After this creature attacks a god, draw a card.",deception,common,2,creature,core,True,true,C2-278,L2-278,guild,True,2,True,2,True
1757,Angry Angry Hippo,Confused. Frontline.,nature,common,5,creature,core,True,true,C2-308,L2-308,wild,True,4,True,6,True
1774,Tartessian Bloodaxe,"After you attack and kill a creature with this relic, draw a card.",war,epic,4,weapon,core,True,true,C2-325,L2-325,,False,3,True,2,True
1775,"Ulfgaar, Eater of Bears","After you play a Viking, summon a 1/1 Valknir Raider and give it blitz.",war,legendary,3,creature,core,True,true,C2-326,L2-326,viking,True,3,True,3,True
1776,Valknir Flamecaller,Roar: Give +1 strength to each other friendly Viking.,war,rare,2,creature,core,True,true,C2-327,L2-327,viking,True,2,True,2,True
1777,Sound of Drums,Give +2 strength to each friendly Viking.,war,rare,4,spell,core,True,true,C2-328,L2-328,,False,0,False,0,False
1778,Wandering Blacksmith,Roar: Reduce by 1 the mana cost of a relic in your hand.,war,rare,3,creature,core,True,true,C2-329,L2-329,olympian,True,3,True,3,True
1501,Humble Benefactor,Echo.  Roar: Give +1 health to a friendly creature.,light,common,1,creature,mortal,True,true,C10-001,L10-001,olympian,True,1,True,1,True
1502,Excitable Evangelist,Echo. Roar: Give +1/+1 to a friendly creature.,light,common,3,creature,mortal,True,true,C10-002,L10-002,,False,1,True,1,True
1503,Thaeric Militant,Creatures damaged by this creature get -1 strength.,light,common,1,creature,mortal,True,true,C10-003,L10-003,,False,1,True,1,True
1505,Thaeric Inquisitor,Roar: Give -2 strength to an enemy creature. Empower 1: Give -2/-2 instead.,light,common,5,creature,mortal,True,true,C10-005,L10-005,,False,5,True,5,True
1507,Intimidating Uplifter,Empower 1: Give +1/+2 to a friendly creature.,light,common,2,creature,mortal,True,true,C10-007,L10-007,,False,2,True,2,True
1508,Ecclesiastic Encourager,Give -2 strength to creatures damaged by this relic.,light,common,2,weapon,mortal,True,true,C10-008,L10-008,,False,1,True,3,True
1509,Proud Protector,Echo.  Roar: This creature swaps strength with another creature.,light,common,5,creature,mortal,True,true,C10-009,L10-009,olympian,True,4,True,4,True
1510,Light's Altruist,Echo.  Roar: Summon a 2/2 Acolyte.,light,common,5,creature,mortal,True,true,C10-010,L10-010,,False,2,True,2,True
1512,Homeguard Protector,Echo. Frontline.,light,rare,2,creature,mortal,True,true,C10-012,L10-012,olympian,True,1,True,2,True
1513,Roadside Checkpoint,"Summon two 1/1 Thaeric Militants. Empower 5: Also, give frontline and +2/+2 to each friendly creature.",light,rare,2,spell,mortal,True,true,C10-013,L10-013,,False,0,False,0,False
1515,Soldier of T'artess,Echo. Frontline.  Roar: Give +1/+2 to the Chosen One and move it three places higher in your deck.,light,rare,5,creature,mortal,True,true,C10-014-1,L10-014,olympian,True,2,True,4,True
1516,Inescapable Duty,"Pull a creature from your void to your hand, and give it +2/+2 and soulless. Empower 3: Pull another creature from your void to your hand, and give it +2/+2 and soulless.",light,rare,3,spell,mortal,True,true,C10-015,L10-015,,False,0,False,0,False
1517,Lysander's Conciliator,Echo.  Roar: Give -1/+1 to a creature.,light,rare,4,creature,mortal,True,true,C10-016,L10-016,olympian,True,4,True,4,True
1514,Line in the Sand,"Give each enemy creature ""Can't attack gods for 1 turn.""",light,rare,5,spell,mortal,True,true,C10-017-1,L10-017,,False,0,False,0,False
1518,Warrant Issuer,"Empower 1: Increase the mana cost of a creature in your opponent's hand by 2, up to a maximum of 9.",light,rare,4,creature,mortal,True,true,C10-018,L10-018,,False,4,True,5,True
1519,Enlightenment,"Discard two cards. Look at your deck and for each card discarded pull a card to your hand, then shuffle your deck.",light,rare,4,spell,mortal,True,true,C10-019,L10-019,,False,0,False,0,False
1520,Aggressive Superior,Empower 5: Set the strength and health of each friendly creature to 5.(This can raise or lower strength and health.),light,epic,2,creature,mortal,True,true,C10-020-1,L10-020,,False,2,True,2,True
1521,Edict of Confinement,Give -1/-2 to a creature.  Empower 2: Summon two 1/1 Thaeric Militants.,light,epic,2,spell,mortal,True,true,C10-021-1,L10-021,,False,0,False,0,False
1523,"Thestor, Grieving General",Echo. Give +1/+1 to this creature after you summon a creature with strength 2 or less.,light,legendary,3,creature,mortal,True,true,C10-023,L10-023,olympian,True,2,True,1,True
1524,Chaining of the Gods,Pick Two:  • The strongest creature gains -3/-2.  • The weakest creature gains +2/+3.  • Each creature gains +1/+1.,light,legendary,4,spell,mortal,True,true,C10-024-1,L10-024,,False,0,False,0,False
1701,"Omox, The Mad","Both players start with this card on top of their deck. Roar: Obliterate your hand and replace it with nine random 9 mana creatures, and set their cost to 1.",neutral,mythic,4,creature,mythic,True,true,C5-007-1,L10-201,,False,4,True,4,True
1762,Canopy Sniper,"After a friendly Amazon attacks, deal 1 damage to a random enemy creature.",nature,rare,2,creature,core,True,true,C2-313,L2-313,amazon,True,1,True,3,True
1763,Grove Summon,Add 3 random Wild creatures to your hand.,nature,rare,2,spell,core,True,true,C2-314,L2-314,,False,0,False,0,False
1764,Belligerent Insomniac,"After this creature goes to sleep, sleep is removed.",neutral,common,4,creature,core,True,true,C2-315,L2-315,olympian,True,4,True,5,True
1765,Crystalseer Acolyte,"After your opponent plays a spell, give +1/+1 to a random friendly Atlantean.",neutral,epic,1,creature,core,True,true,C2-316,L2-316,atlantean,True,2,True,2,True
1766,"Ekrileth, Spawn of Pendroleth",Frontline.  Roar: Gain +1/+1 for each card in your hand.,neutral,legendary,6,creature,core,True,true,C2-317,L2-317,dragon,True,1,True,1,True
1767,Bonded Unicorn,Roar: Give protected and ward to another friendly Mystic.,neutral,rare,4,creature,core,True,true,C2-318,L2-318,mystic,True,3,True,4,True
1768,Defiant Farmer,Afterlife: Deal 3 damage to your opponent's god.,war,common,1,creature,core,True,true,C2-319,L2-319,viking,True,1,True,1,True
1769,Singerstone Axe,"Roar: If you control 2 creatures, this relic gains +1 durability.",war,common,2,weapon,core,True,true,C2-320,L2-320,,False,3,True,1,True
1770,I Need A Weapon,"Pull a random relic from your deck, and give it +1/+1.",war,common,2,spell,core,True,true,C2-321,L2-321,,False,0,False,0,False
1771,Blacksmith of T'artess,"Roar: If you have a relic equipped, this creature gains +1 strength.",war,common,4,creature,core,True,true,C2-322,L2-322,olympian,True,4,True,5,True
1773,Runecaster of Auros,Roar: Obliterate any non-Viking cards in your hand. Draw 2 cards.,war,epic,4,creature,core,True,true,C2-324,L2-324,viking,True,3,True,3,True
1504,Engaged Healer,"Echo.  At the end of each turn, heal a random damaged friendly creature for 1.",light,common,2,creature,mortal,True,true,C10-004,L10-004,olympian,True,2,True,2,True
1506,Thaeric Conscriptor,Empower 1: Summon a 1/1 Thaeric Militant.,light,common,2,creature,mortal,True,true,C10-006,L10-006,,False,2,True,3,True
1772,Valknir Battledancer,Blitz. Ward.,war,common,5,creature,core,True,true,C2-323,L2-323,viking,True,4,True,4,True
1541,Crystaltech Scholar,"Echo. Roar: Unlock a mana lock. Empower 2: Also, foresee 2.",magic,rare,4,creature,mortal,True,true,C10-041,L10-041,mystic,True,1,True,1,True
1542,Unbound Flames,"Deal 4 damage. Empower 2: Then, deal 4 damage to each creature.",magic,rare,5,spell,mortal,True,true,C10-042,L10-042,,False,0,False,0,False
1543,Museum Infusion,Summon two 3/3 Haunted Armors. Empower 2: Summon four Haunted Armors instead.,magic,rare,5,spell,mortal,True,true,C10-043-1,L10-043,,False,0,False,0,False
1544,Pyromancy Mentor,Creatures damaged by this creature get burn +3.,magic,rare,4,creature,mortal,True,true,C10-044,L10-044,mystic,True,4,True,4,True
1545,Pyre Shaper,Empower 4: Deal 2 damage to each other creature.,magic,epic,1,creature,mortal,True,true,C10-045-1,L10-045,mystic,True,2,True,2,True
1546,Immaterialize,"Divide the strength, health and mana cost of a friendly creature in half (rounding up). Add a copy of it to your hand.",magic,epic,3,spell,mortal,True,true,C10-046-1,L10-046,,False,0,False,0,False
1547,Spellslinging Schoolteacher,"After you summon a creature with 1 health, deal 2 damage to your opponent's god.",magic,epic,2,creature,mortal,True,true,C10-047,L10-047,mystic,True,1,True,1,True
1548,"Nythos, Mage-Weaver",Roar & Ability: Target an enemy creature. Transform it into a random creature that costs 1 less mana.,magic,legendary,4,creature,mortal,True,true,C10-048,L10-048,mystic,True,3,True,3,True
1549,"Alastrina, Prime Refractor",Roar: Reduce by 1 the mana cost of spells in your hand.  Empower 1: Do the same for creatures in your hand.,magic,legendary,5,creature,mortal,True,true,C10-049,L10-049,mystic,True,1,True,5,True
1550,The Academy of Mystic Arts,"Frontline. Can't attack. After you summon a creature with 1 health, reduce by 1 the cost of the highest mana cost spell in your hand.",magic,legendary,6,creature,mortal,True,true,C10-050,L10-050,structure,True,5,True,8,True
1551,Injured Sprout,Regen 1.  After this creature is summoned it takes 3 damage.,nature,common,1,creature,mortal,True,true,C10-051,L10-051,wild,True,1,True,4,True
1552,Vulpine Collector,Confused. Tempt fate.,nature,common,2,creature,mortal,True,true,C10-052,L10-052,wild,True,3,True,2,True
1553,War's Wake,"Summon two 1/4 Injured Sprouts with regen 1 and ""After this creature is summoned it takes 3 damage.""",nature,common,3,spell,mortal,True,true,C10-053-1,L10-053,,False,0,False,0,False
1554,Sword Breaker Sage,Echo. Roar: Remove 1 durability from your opponent's relic.,nature,common,3,creature,mortal,True,true,C10-054,L10-054,amazon,True,4,True,2,True
1555,Penumbra Howler,"Roar: If you control two or more other Wild creatures, delve a Wild creature and put it into your hand.",nature,common,2,creature,mortal,True,true,C10-055,L10-055,wild,True,2,True,2,True
1556,Nemesis Wasp,"Tempt fate. At the start of your turn, this creature attacks a random valid target.",nature,common,3,creature,mortal,True,true,C10-056,L10-056,wild,True,3,True,3,True
1557,Barksworn Hunter,"Echo. Roar: Give +1 strength to this creature, then it attacks a random enemy creature.",nature,common,4,creature,mortal,True,true,C10-057,L10-057,amazon,True,2,True,3,True
1558,Beast Liberator,Echo. Roar: Summon a random 3 mana Wild creature.,nature,common,5,creature,mortal,True,true,C10-058,L10-058,amazon,True,1,True,2,True
1559,Hopeful Druid,Echo. Roar: Give +1 health and regen +1 to a friendly creature.,nature,common,4,creature,mortal,True,true,C10-059,L10-059,amazon,True,3,True,3,True
1560,Albino Hydra,Roar: Deal 6 damage to the strongest enemy creature.,nature,common,7,creature,mortal,True,true,C10-060,L10-060,wild,True,6,True,6,True
1561,Noxious Arachne,Confused. Deadly.,nature,rare,1,creature,mortal,True,true,C10-061,L10-061,wild,True,1,True,1,True
